date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2015/12/21,119.510002,119.589996,115.660004,116.629997,11670000,35.38096651021854,45.155907794177345,-133.8515727,-120.6915426,114.5151996,116.60986963656016,111.8753999,110.65602196556931,0.9325889167482586,123.53699959999999,3.9299919999999986,4.9046696406698596,5.018725648785349,116.239998
2015/12/22,117.300003,117.43,114.860001,116.239998,9689000,34.49200581542347,44.640756435508926,-119.6620439,-120.6140642,114.57099962000001,116.59536486649898,111.89469986999998,110.7665957822372,0.48525386958412753,123.0974996,2.56999900000001,4.57114526343131,4.843816602443539,118.160004
2015/12/23,116.910004,118.559998,115.779999,118.160004,9324300,42.753318581885935,47.79815838267703,-61.01719114,-84.9068013,114.7395996,116.65672326389118,111.95069993000001,110.91299994923781,0.2824106061981695,122.83999984999998,2.7799989999999895,4.315267225798264,4.696401059411857,117.330002
2015/12/24,118.220001,118.800003,117.300003,117.330002,3531300,40.19668580430465,46.56183786757625,-38.70644715,-71.95110092,114.8815996,116.68312635158173,111.9124999,111.0400693341056,0.054058481252525326,122.4984998,1.5,3.913086193541369,4.468086698025296,117.110001
2015/12/28,117.260002,117.349998,113.849998,117.110001,8424300,39.46685309032735,46.220577792925255,-77.73265424,-104.6034606,115.20199971999999,116.69986653387264,111.8465,111.16026603536682,-0.143015867,122.08199970000001,3.5,3.854073880178316,4.3989376481663465,119.120003
2015/12/29,118.190002,119.599998,116.919998,119.120003,8159200,49.28232225872787,49.83790310992618,75.43746190450709,-33.01121118,115.60459981999999,116.79477384626979,111.7732,111.31788463360844,-0.135446996,121.8714998,2.6799999999999926,3.6863490401528414,4.276156387583035,116.709999
2015/12/30,118.949997,119.019997,116.43,116.709999,8149700,40.170707396107595,45.855300812258086,13.24955072685196,-60.38031181,115.90499976000001,116.7914493424945,111.70510003000001,111.42465920505664,-0.320224445,121.4384996,2.69000299999999,3.544013891559577,4.162859717041389,114.379997
2015/12/31,116.209999,117.459999,114.279999,114.379997,9273000,33.23903647954546,42.33312731404262,-113.8909137,-121.6030423,116.21279974000001,116.69688258396529,111.61860001000001,111.48318076142012,-0.647212926,120.71099975000001,3.1799999999999926,3.492011907051065,4.092655451538432,109.959999
2016/1/4,109,110,105.209999,109.959999,20794800,24.053273811174364,36.59130716637699,-218.7316935,-276.8070841,116.45279973999999,116.4326910708686,111.4908,111.45301873832528,-1.248617269,119.8684998,9.169998000000007,4.303152777472342,4.455322776428545,107.660004
2016/1/5,110.449997,110.580002,105.849998,107.660004,17664600,20.597584455853138,34.00654136553396,-119.9946991,-201.6274178,116.6595998,116.08866412691293,111.36230004000001,111.37790951601714,-1.889049136,118.7050004,4.730003999999994,4.364131523547721,4.474942863826506,117.68
2016/1/6,105.290001,117.910004,104.959999,117.68,33045700,54.1082282264556,50.43349159758735,-7.722746773,-64.89952426,117.01239979999998,116.15106945526928,111.3018,111.5027034188572,-1.569968449,118.3210003,12.950005000000004,5.590684877326619,5.080304444981756,114.559998
2016/1/7,116.360001,122.18,112.290001,114.559998,33636700,46.91541572484944,46.54813945923921,47.16024571462064,5.5670125548227976,117.24279974000001,116.08867449623912,111.21350000000001,111.56324392076728,-1.550974127,117.70000005000001,9.889999000000003,6.2048726091371025,5.423854056054489,111.389999
2016/1/8,116.330002,117.720001,111.099998,111.389999,18067100,40.52906134037614,42.92941699365044,4.603500264795629,-50.66227454,117.40919972000002,115.90441271207287,111.0738,111.55981332743508,-1.771295031,117.0595002,6.620002999999997,6.264176950688944,5.509293266336311,114.970001
2016/1/11,112.129997,116.790001,111.199997,114.970001,21920400,49.573245491524204,47.85932096635071,39.721758813267805,-18.59825365,117.5925997,115.86776911552099,110.983,111.62734181243995,-1.63814122,116.6625,5.5900040000000075,6.167866529161953,5.515058318740861,116.580002
2016/1/12,116.110001,117.779999,115.080002,116.580002,15133500,53.29952610531874,49.95310021150678,87.91231401861486,41.55334145306831,117.8217997,115.89569981687312,110.9282,111.72541431452177,-1.38671703,116.5459999,2.8099980000000073,5.6881710249959605,5.321839724545086,106.559998
2016/1/13,114.43,114.480003,104.529999,106.559998,24921600,34.687990157920524,39.35975689161812,-110.5025321,-135.4976671,117.78539968000001,115.52959386327024,110.8689,111.62312881931112,-1.97324578,115.84049990000001,12.05000299999999,6.597004164282251,5.802422815649008,107.059998
2016/1/14,105.650002,109.25,101.209999,107.059998,23664800,35.989240178154645,40.043034265708314,-145.3836045,-151.9849996,117.77379966000001,115.19745284902434,110.89989999000001,111.53276977271959,-2.370403681,115.26349989999999,8.040001000000004,6.803146569384787,5.962249828816936,104.040001
2016/1/15,102.43,105.5,101.720001,104.040001,19775100,31.558579916442923,37.308607265188726,-111.9717762,-145.2985922,117.65979972000001,114.75990571769002,110.9715,111.38439808091279,-2.895465573,114.33349999999999,5.339996999999997,6.594125202329818,5.917803198187155,107.889999
2016/1/19,106.57,110.139999,105.550003,107.889999,35722800,42.150942571224164,42.68223162254052,-35.77279072,-65.22049823,117.5365996,114.49049761111392,111.0352001,111.31520204445007,-2.966719744,113.6024999,6.099997999999999,6.523535601996987,5.930817112602359,107.739998
2016/1/20,108.910004,109.989998,97.050003,107.739998,53009400,41.85648883868818,42.52927590766611,-68.88302736,-95.43231352,117.4213996,114.22577213616826,111.0113001,111.24440590965635,-3.000702782,113.08849989999999,12.939994999999996,7.44017265885456,6.431472675987904,102.349998
2016/1/21,108.32,108.510002,102.099998,102.349998,31027500,32.375263213668475,37.34979636118916,-66.83422922,-92.72743271,117.1871996,113.76005550337734,110.8582,111.06827898353028,-3.423103135,112.3745,6.410004000000001,7.293005707589622,6.429939199131626,100.720001
2016/1/22,104.720001,104.989998,99.220001,100.720001,26821800,29.97936202321638,35.92492162450145,-131.6208265,-121.6923087,117.0043996,113.24868081697038,110.6891,110.86336254581974,-3.845062111,111.5985001,5.769997000000004,7.07543303507682,6.382800470622224,99.120003
2016/1/25,99.779999,102.68,99,99.120003,20321100,27.63713971157189,34.53230574295854,-135.1063306,-122.2558151,116.7327997,112.69461502022642,110.5300001,110.63082072592013,-4.259473547,110.64650005000001,3.680000000000007,6.59037117292299,6.189743294149209,97.830002
2016/1/26,99.739998,100.550003,94.849998,97.830002,22083900,25.745150892874832,33.40785760223616,-132.4491906,-130.2078387,116.43219974000002,112.1116890194332,110.4504001,110.37733911707772,-4.638519925,109.67150004999999,5.700005000000004,6.4631760053625635,6.154761987424266,91.150002
2016/1/27,96.610001,97.849998,90.589996,91.150002,25556200,18.212740470559766,28.273715990819852,-146.9574091,-157.3527457,116.07679981999999,111.28966207749461,110.30750008999999,109.99659969473757,-5.41551045,108.3735001,7.260002,6.577008290310769,6.233707702608247,94.410004
2016/1/28,93.839996,95.25,90.110001,94.410004,24562300,29.891515831169954,33.63403593520748,-102.7052614,-138.1651563,115.8919999,110.62771470190657,110.2410002,109.68795417704331,-5.702491352,107.1380002,5.139999000000003,6.371721248837803,6.155585652421944,91.839996
2016/1/29,92,94.389999,90.629997,91.839996,20463900,26.42149251071278,31.62736272636377,-88.33428046,-124.9954409,115.5017998,109.89094141947885,110.17150009999999,109.33452919710612,-6.067363166,105.8945,3.7800069999999977,6.001476356146688,5.985901462963233,94.089996
2016/2/1,91.790001,97.18,91.300003,94.089996,19684500,34.22098995450126,35.26857154375243,-38.74110594,-89.00123844,115.04159978000001,109.2712965010679,110.16290009000001,109.03265719773735,-6.104600477,104.88,5.879997000000003,5.984122162411447,5.978336858465859,91.489998
2016/2/2,95.540001,96.650002,90.730003,91.489998,21906500,29.942064909533755,33.076484582220544,-52.85130252,-90.26132696,114.45879980000001,108.57399067749658,110.0860001,108.68527774578996,-6.27161416,103.9564999,5.919999000000004,5.974961710638384,5.974169868575441,90.739998
2016/2/3,92.410004,92.690002,86.139999,90.739998,27466000,28.732977277666762,32.44993326177648,-156.3001259,-110.1329683,113.8691997,107.87461841563396,109.99860002000001,108.32992560955594,-6.390823009,103.1104996,6.550003000000004,6.057110466261473,6.015300806534339,89.709999
2016/2/4,89.5,91.25,86.540001,89.709999,19108600,26.986945693052704,31.565608684679404,-132.0390342,-103.2494103,113.18659980000001,107.16228039933458,109.92059998999999,107.96121412842695,-6.493555526,101.7119996,4.709998999999996,5.864665971081261,5.922064963210457,82.790001
2016/2/5,88.230003,88.949997,81.860001,82.790001,25929300,18.28003018368902,26.36674674868594,-162.6864379,-136.2415703,112.34179984000001,106.20650473661554,109.79159998000002,107.46277418086173,-7.052065965,100.1234997,7.849997999999999,6.148284832355366,6.059774465838281,83.32
2016/2/8,80.57,84.699997,79.949997,83.32,25035600,20.569904011230264,27.35362107789227,-133.1621946,-147.119165,111.5419999,105.30899474694432,109.63319994000001,106.98469936597674,-7.367000822,98.71999975,4.75,5.9485298563046,5.966219146849832,86.129997
2016/2/9,81.75,88.400002,81.550003,86.129997,25892900,32.30340873688246,32.517703955189475,-56.01477565,-104.6148612,110.7813997,104.55687718824059,109.45369989000001,106.57173489611363,-7.305630926,97.27799954999999,6.849998999999997,6.0773111625468,6.029346279217701,88.449997
2016/2/10,89,92.209999,87.419998,88.449997,23146500,40.73602539577389,36.52931857062202,36.76055272245794,-38.83654587,110.0415996,103.92523482791742,109.29609986999999,106.2128885444349,-6.98922282,95.8714993,6.080001999999993,6.077695567897257,6.032964544987865,86.349998
2016/2/11,87.419998,88.389999,82.910004,86.349998,21820300,36.00036689918001,34.52843405619613,-22.57200626,-79.82557098,109.30199955999998,103.23600985427358,109.1333998,105.81956391827481,-6.829196756,94.8609993,5.5399929999999955,6.000880915340504,5.997752291774446,87.400002
2016/2/12,86.639999,89.720001,85.260002,87.400002,19067700,40.06482066869034,36.404144577888296,37.4126972319566,-45.47097855,108.5425995,102.61498993841968,109.0043998,105.45482006253492,-6.542233603,93.8779995,4.459998999999996,5.780754927434718,5.887912770933414,89.050003
2016/2/16,89,90.139999,87.540001,89.050003,16356600,46.315325196121336,39.34489638344961,89.21090752565564,-7.023204584,107.7449997,102.08302966632478,108.9101998,105.1299721515664,-6.111225543,93.1284996,2.7399970000000025,5.346360937801188,5.66306164443817,94.760002
2016/2/17,90.129997,94.769997,89.639999,94.760002,18323800,62.22177935361073,48.261157449066665,147.52287276202154,87.59147633447726,107.10399982000001,101.79585211078262,108.8770999,104.92462617801647,-5.248399073,92.47199975,5.719994,5.399737089543875,5.667128241264015,90.489998
2016/2/18,94.800003,94.900002,90.309998,90.489998,17695300,49.44118707645341,43.15258899772732,90.88093145011773,65.45656622956778,106.2951999,101.35248528290879,108.74439981000002,104.63879191579956,-4.853211712,91.60949975,4.5900040000000075,5.284060933894751,5.590190795459443,89.230003
2016/2/19,89.980003,91.400002,88.029999,89.230003,14259200,46.17597104260926,41.74827181654874,4.050971217531331,15.869696285633001,105.57259995999999,100.87709382083392,108.61429985999999,104.33366734004908,-4.588797151,90.9535,3.370002999999997,5.0106240861955005,5.431605952926625,91.93
2016/2/22,90.75,93.110001,88.300003,91.93,16321800,53.80334154987341,45.81736484239586,47.357565927219106,64.07213169806181,104.8715999,100.52622739648749,108.53889984999999,104.08805013125611,-4.113956385,90.51399995,4.809997999999993,4.9819632167389996,5.387205384860437,89.120003
2016/2/23,91.400002,92.489998,89.050003,89.120003,12744400,45.904812467447506,42.4906936087841,-4.382433693,48.24269377921914,104.17,100.07892447897817,108.4465999,103.79165311844771,-3.919206755,90.01399995,3.439994999999996,4.7616820429191415,5.248118928798976,91.610001
2016/2/24,88.5,91.760002,86.699997,91.610001,15972800,53.03286615940198,46.217193088894,-38.22605542,42.23405126030441,103.54399996000001,99.74680983274372,108.3300999,103.55043225257992,-3.523329492,89.7029999,5.060005000000004,4.804299608216408,5.2346822195990494,94.529999
2016/2/25,91.080002,94.809998,90.209999,94.529999,17898800,60.20671846912503,50.285504691625555,103.51249196017557,112.91823112435284,103.0563999,99.54222901577337,108.21559985000002,103.37180978882499,-2.940083026,89.87199975,4.599998999999997,4.7751138070426355,5.189347703913403,94.790001
2016/2/26,95.300003,97.480003,94.25,94.790001,16975200,60.82826282838435,50.643513571569294,159.2453349605636,154.30240504092288,102.5387999,99.35586713280186,108.1023999,103.20187295957479,-2.428877425,89.89099960000001,3.2300029999999964,4.55438369175083,5.049394510776731,93.410004
2016/2/29,94.809998,97.199997,93.339996,93.410004,13663100,55.463867587454985,48.64133686887041,84.33732996373567,117.17376585280489,102.035,99.12269602955472,107.92399988999999,103.0079745402332,-2.110765932,89.9695,3.860000999999997,4.455186164357854,4.964437831435535,98.300003
2016/3/1,94.580002,99.160004,93.610001,98.300003,17048800,67.362753169162,55.373932140791084,115.03889647480698,151.80223090891303,101.5482001,99.09043355780746,107.8236999,102.91474736966157,-1.447393578,90.18000035,5.75,4.6401595694495885,5.020549414904425,97.610001
2016/3/2,98.010002,99.480003,95.900002,97.610001,19102800,64.52477746478922,54.29241301473977,97.33838577906512,135.8446813591068,101.0502001,99.03237737906991,107.7187999,102.80970287454849,-0.966205784,90.4860005,3.5800009999999958,4.488708345242504,4.9176530995541095,97.93
2016/3/3,97.830002,98.349998,95.389999,97.93,15320900,65.31540250436802,54.73396742464588,70.19733789550551,108.43411911066161,100.6484002,98.9891468936162,107.54879992999999,102.71307508354268,-0.552668922,90.84550060000001,2.9599989999999963,4.2703212959221455,4.777820663871673,101.580002
2016/3/4,98.760002,102.220001,98.32,101.580002,23414600,73.24909250049646,59.535691693016396,152.04161326954508,157.1687314036006,100.34740026000001,99.09074905465086,107.43129993000001,102.69063799020485,0.06879366696954037,91.43900075,4.2900009999999895,4.27313268221898,4.742976402166554,95.489998
2016/3/7,101,101.790001,95.25,95.489998,23855200,50.68243258117366,50.004576869030096,17.44210671189854,74.06087679378504,99.93240026000001,98.94954313093906,107.25169994000002,102.54805104366825,0.06909829735876372,92.0740006,6.540001000000004,4.596971013330555,4.871335302011801,96.230003
2016/3/8,95,98.279999,94.5,96.230003,14797000,52.74622225807372,51.030451192800165,-56.66984264,41.74473426432907,99.49380024,98.84289449835322,107.1166999,102.42294116762429,0.12758126079923215,92.71950075,3.7799990000000037,4.480260725711905,4.793382709010958,98
2016/3/9,96.82,98.370003,95,98,12298700,57.68727459588419,53.48880275434498,-40.56547141,52.288487526303605,99.10720020000001,98.80983981214328,106.9943999,102.33535816474134,0.313143670779084,93.31300089999999,3.370002999999997,4.321652479181632,4.691712729795889,97.360001
2016/3/10,98.18,99.739998,95.449997,97.360001,17002100,55.25019190329847,52.46323489499713,-16.3632751,54.867549762183245,98.71220020000001,98.75298338813766,106.9571,102.23683623025113,0.40390468519886724,93.7585011,4.290001000000004,4.317130839298542,4.6630190348104685,97.660004
2016/3/11,99.510002,99.599998,96.050003,97.660004,15114300,56.260734947920604,52.91893464661817,2.263320547314693,55.30529788211085,98.28300022000002,98.71012145134793,106.9438,102.14620587964814,0.49434270293288307,94.3240014,3.5499949999999956,4.207540005113036,4.583517318038291,98.129997
2016/3/14,97.199997,99.419998,97.169998,98.129997,11251900,57.99446984937038,53.66827328832739,26.007437447093,65.76047730715543,97.91140018,98.6873714728637,106.9082,102.06667698284848,0.5970574837452034,94.86050115,2.25,3.927891432954031,4.416837509606985,97.860001
2016/3/15,97.870003,98.510002,96.43,97.860001,9691800,56.493666795315065,53.144980531653026,25.813464299610985,33.36572801284469,97.58100026,98.6549255719671,106.8969,101.9833764600269,0.6491898107777132,95.30100105,2.0800019999999932,3.6639072282463117,4.2499206874922,99.349998
2016/3/16,97.529999,99.730003,97.5,99.349998,12630500,62.707179692748966,55.711423231025705,145.4869477444331,102.69432223383676,97.36880024,98.68218331424289,106.9108,101.93123034680868,0.801496211606306,95.53050085,2.2300029999999964,3.4590637670682662,4.105640852671328,99.720001
2016/3/17,99.050003,101.389999,99,99.720001,13825000,64.1889091465149,56.35079915859254,165.20264987913382,154.71344591378596,97.21000018,98.72288204701768,106.9348,101.88744362287318,0.9412066371944263,95.992001,2.389999000000003,3.3063402289156576,3.983095006051948,101.120003
2016/3/18,100.5,102.410004,100.010002,101.120003,15453500,69.53268327466789,58.775868524180375,147.8048092460715,173.2923627037647,96.87880024,98.81688679027188,106.9456,101.87224677742819,1.1516214420034316,96.586501,2.6900030000000044,3.2182920533562784,3.8907312913339522,101.059998
2016/3/21,101.150002,102.099998,99.5,101.059998,9578500,69.0176959108897,58.62552729455293,87.55320869714784,121.08408160544947,96.60880024,98.90485193575141,106.92579999000002,101.85616264174055,1.29856573133236,97.04300090000001,2.5999979999999994,3.1299643314482384,3.79853605623867,99.839996
2016/3/22,100.480003,101.519997,99.199997,99.839996,9069900,58.70438685593023,55.516266976891714,35.8823454179671,72.00400458729327,96.37780018,98.94152425199647,106.8935,101.81623854622124,1.3015724568028304,97.57900055,2.3200000000000074,3.0142551412413483,3.6929263379359085,99.589996
2016/3/23,99.75,100.389999,98.809998,99.589996,8313500,56.679549155507495,54.87402119833899,-12.05667014,37.20786869073219,96.07020007999999,98.96695451662406,106.8313999,101.77215453150463,1.2691523989030173,97.97800029999999,1.58000100000001,2.809361692492586,3.5420030995119154,98.360001
2016/3/24,98.639999,98.849998,97.07,98.360001,10671100,47.31244803148031,51.70474957256744,-137.5691616,-28.52337493,95.70580006,98.94315241793292,106.7637999,101.70458712898149,1.1311695341792074,98.16950039999999,2.519996000000006,2.7680237364222173,3.469002592403922,101.209999
2016/3/28,98.339996,101.440002,97.82,101.209999,12432200,63.58218950867931,57.78823020026899,13.622623097698776,68.08125630560106,95.59880007999999,99.03204836232771,106.6920999,101.69479330381267,1.237522748037435,98.49050030000001,3.6200020000000137,2.8897349169333313,3.4797882643750717,104.129997
2016/3/29,101.080002,104.330002,101,104.129997,16008900,73.4004030940033,62.93916017347663,163.97797377988192,179.21532761893823,95.54020005999999,99.23196791674624,106.6569999,101.7430151632007,1.5396794056410101,99.02649995,3.3300019999999932,2.952630214514283,3.4690892454911375,102.190002
2016/3/30,104.650002,104.910004,101.480003,102.190002,14705000,60.713182556555374,57.88530116597118,105.08136676167626,140.82876495692057,95.50320007999998,99.34796925334443,106.5814999,101.75186638841468,1.6041081897390939,99.2209999,3.4300010000000043,3.020826041012243,3.4662972279560567,102.230003
2016/3/31,102.43,103.529999,101.050003,102.230003,9747500,60.87586094652546,57.96025901765969,57.22746830831863,100.47166953312113,95.39000016,99.46099018458582,106.4632999,101.7613344408872,1.639497109590991,99.452,2.479996,2.9435646065819228,3.3958471402449097,105.699997
2016/4/1,102.93,105.790001,102.470001,105.699997,14182400,72.42975361743817,63.953823655926605,107.21157192984758,163.85014807167292,95.34920014,99.70565711852365,106.3852999,101.83932776500959,1.9253483817303305,99.84049984999999,3.5599980000000073,3.0316265199273635,3.4075722016559884,104.349998
2016/4/4,105.900002,105.919998,103.199997,104.349998,10940400,63.86877114405691,60.348995128994865,84.30028201460534,129.23158308025782,95.38920014,99.88778813348351,106.28819986999999,101.88904401111061,2.0196724111075355,99.97899965,2.7200010000000105,2.98710858850917,3.3584599729662754,104.940002
2016/4/5,103.470001,105.75,103.25,104.940002,10060900,65.92249785985521,61.37371976090792,80.51467136544846,112.40310300248497,95.47360016,100.08591416746455,106.23899988000001,101.94945902534648,2.1176226402650684,100.45149984999999,2.5,2.9175216472935745,3.297141403468684,104.830002
2016/4/6,105.300003,106.440002,104.25,104.830002,9605800,65.11741315051837,61.05690153951719,88.06897349984187,110.76685010487007,95.58780014,100.271956827564,106.16029993000001,102.00649948450541,2.1614568922800714,100.8814998,2.190002000000007,2.8135902691087793,3.2180600175066356,104.449997
2016/4/7,104.309998,106.440002,103.599998,104.449997,10774900,62.06262243752386,59.90641291124333,51.97787304203824,86.12153167437744,95.72020004,100.43580154020856,106.07619989000001,102.05488557742609,2.14085419067041,101.2039997,2.8400040000000075,2.8173636592360976,3.191056016256162,103.809998
2016/4/8,105.120003,105.330002,102.82,103.809998,7857600,56.82470900412326,57.92670524787499,-30.67541212,50.303592634965334,95.97339996000001,100.56812297000431,106.0250999,102.08964028133087,2.0492612228489264,101.5264995,2.510002,2.773454850773798,3.1424093008092933,102.68
2016/4/11,104.040001,104.980003,102.620003,102.68,7451300,48.40885531860983,54.50199961750333,-160.1393168,26.59474747051326,96.13879988000001,100.65094167706296,106.0153999,102.10133057360328,1.8640046557768102,101.7774993,2.3599999999999994,2.7143898720918265,3.086522922180058,106.980003
2016/4/12,103.150002,107.220001,102.209999,106.980003,12437000,68.87420820002605,63.37544933476395,114.71411810380326,91.44172272994973,96.44160002000001,100.8991401603154,105.9716999,102.19793795497381,2.040638585782702,102.2199996,5.010002,3.042334461792994,3.2239142848814826,109.650002
2016/4/13,108,111.279999,107.879997,109.650002,16701700,75.82208426559455,67.60078911810898,224.71899261644765,214.69545458821767,96.75280014,101.24231121285206,105.89719996000002,102.34550358949517,2.368763225123132,102.80949964999999,4.299996000000007,3.2220003958225676,3.300777264532806,110.419998
2016/4/14,110.010002,111.639999,109.150002,110.419998,9553700,77.51106503014672,68.72150925811053,128.70746552460116,219.5891403957229,97.13140013999998,101.60222049862256,105.79509997000001,102.50539457840082,2.6602706636362825,103.3629997,2.4899970000000025,3.1174284821336298,3.2428643884947483,111.510002
2016/4/15,110.639999,111.849998,109.779999,111.510002,11746100,79.8372393203442,70.28831218132832,93.76231633016948,177.05445158662272,97.54680021999998,101.99076094965697,105.70799997999998,102.68370364770985,2.9452950936550053,103.9524997,2.0699989999999957,2.967795698971682,3.1590882893165517,108.400002
2016/4/18,109.900002,110.699997,106.019997,108.400002,32816400,59.38891093102686,60.91281635907117,22.035197207244195,73.98204003984115,97.92060028,102.24210373594494,105.5536,102.79689768161609,2.8869490477305817,104.3164997,5.4900049999999965,3.3281113134042988,3.325582340079655,94.339996
2016/4/19,99.489998,101.370003,94.199997,94.339996,55728800,25.26216851776421,36.92999813064493,-166.2472143,-224.7641325,98.15160017999999,101.93221715806476,105.2467,102.62943427164319,1.6867407092117048,103.98049954999999,14.200005000000004,4.881238982917971,4.102326815788252,96.769997
2016/4/20,94.339996,96.980003,93.139999,96.769997,26613500,33.02259399298147,41.23631688925053,-123.066404,-207.9263471,98.42060012,101.72977715186613,104.98129999999999,102.51340580379838,0.9210306581303627,103.8269996,3.8400039999999933,4.732491128215402,4.083589471803376,94.980003
2016/4/21,97.309998,97.379997,94.779999,94.980003,19919400,30.317225621620864,39.11754257214395,-80.52683277,-154.1303825,98.59760023999999,101.46508012630277,104.6895,102.36422950180679,0.1678277559084762,103.5965,2.5999979999999994,4.427849252756059,3.977618652388849,95.900002
2016/4/22,94.849998,96.690002,94.209999,95.900002,15806300,33.580068897329554,40.80114145102348,-61.1919615,-120.4123156,98.74660034,101.24684176840853,104.39409999000002,102.23622498937941,-0.350810811,103.47350000000002,2.4800030000000106,4.149585502362338,3.870646105789646,93.559998
2016/4/25,95.699997,95.75,92.800003,93.559998,14985400,29.48345371506069,37.928225587475445,-63.78289021,-112.2662185,98.89080034,100.94539691474546,104.09639994999999,102.06441850455256,-0.939820711,103.091,3.099998999999997,3.9996445734534314,3.8155998839475282,92.43
2016/4/26,93.5,93.550003,91.25,92.43,15330900,27.587352665009647,36.58842528594181,-91.71790514,-106.8707894,98.99140030000001,100.61145978083385,103.7669999,101.87363792945045,-1.480727787,102.50600010000001,2.309997999999993,3.758266491531512,3.70805689223699,91.040001
2016/4/27,92.18,92.5,90.209999,91.040001,12218900,25.256376815136463,34.95281008026208,-131.5590705,-99.66068644,99.03120026,100.23610845609527,103.38810000000001,101.65911045375638,-1.998524102,101.9485001,2.2900010000000037,3.548514278455582,3.606767185648634,90.279999
2016/4/28,91.5,92.669998,90.089996,90.279999,11474900,23.96471998974947,34.05637112359811,-97.87561258,-87.68583871,98.9416002,99.84567279115035,103.0228,101.43378150198642,-2.442056712,101.3509999,2.5800020000000075,3.4101553815333574,3.5334268152451607,90.029999
2016/4/29,90.5,90.559998,88.209999,90.029999,13968000,23.503424402015384,33.74973805611043,-107.7009388,-88.94136459,98.93240022,99.46074440718367,102.6138001,101.20796401482167,-2.781667086,100.5675,2.349998999999997,3.2587044698857346,3.4488962570133634,93.110001
2016/5/2,90.410004,93.220001,89.889999,93.110001,12547000,40.08124699229754,40.819356486999105,-9.429094839,-59.79458437,99.01000018,99.21169564611763,102.29130006999999,101.04760830329027,-2.770345514,100.00550009999999,3.3300019999999932,3.2688898313306285,3.440403810083837,91.540001
2016/5/3,92.080002,93.25,91.300003,91.540001,10593900,35.50536404128022,38.560520986034,17.325698257916574,-57.17706319,99.0022002,98.91084487568165,101.9369001,100.8593388422254,-2.855146613,99.33550005000001,1.9499969999999962,3.0804765697119665,3.3339461807921342,90.790001
2016/5/4,91,92.160004,90.349998,90.790001,7394700,33.381402437977826,37.49314693825912,-24.15343589,-67.43485649,99.03560016,98.59238040996864,101.6028001,100.6599460037893,-2.948877997,98.6335,1.8100060000000013,2.898980774038829,3.2250933107355535,89.370003
2016/5/5,90.910004,92.080002,89.25,89.370003,10368500,29.48529101178724,35.49009565398691,-82.77660671,-79.01853613,98.9908002,98.23071855075418,101.26740007999999,100.4363827651363,-3.101985013,97.87950029999999,2.8300019999999932,2.889126663461852,3.1968725028258707,90.839996
2016/5/6,88.830002,90.879997,88.110001,90.839996,10433900,38.19712854205699,39.11630910515851,-76.29212198,-88.6888668,98.91700013999998,97.94088629386187,100.9867,100.2463552953964,-3.069325997,97.23100020000001,2.769996000000006,2.8721079972530172,3.166381324052595,90.540001
2016/5/9,90.730003,91.830002,89.900002,90.540001,9543700,37.105648948644664,38.63896030892555,-5.343399185,-56.91807165,98.83200014,97.65065549802415,100.6854,100.05415025087736,-3.032691599,96.62400025,1.9299999999999926,2.737521140502585,3.0780683723345517,92.889999
2016/5/10,91.139999,93.25,91.089996,92.889999,11175900,50.12924965717871,44.366313441530025,97.33253553819857,18.223376701558024,98.82160003999999,97.46396308633693,100.4283,99.91228586318474,-2.78196462,95.91950005000001,2.7099989999999963,2.7335894061450725,3.0517777028820836,90.019997
2016/5/11,92.400002,92.589996,89.900002,90.019997,11692900,38.708649066968555,39.51536519005284,-20.12545029,-45.00340546,98.65599992,97.17204284765704,100.1021,99.7163989462228,-2.782768832,94.9379998,2.9899970000000025,2.770219062410063,3.0473647955333636,87.739998
2016/5/12,90.32,90.410004,85.739998,87.739998,20408100,31.960167926013327,36.13517881185231,-179.4871745,-196.3110501,98.45859985999999,96.80215873598422,99.75439998,99.47924248142279,-2.933566709,93.8039998,4.670006000000001,3.041617196351482,3.163267738709552,87.879997
2016/5/13,87.389999,88.589996,86.260002,87.879997,11571400,32.799449944358244,36.49439974202705,-126.484711,-180.4054351,98.25759980000001,96.45227004045542,99.45299998,99.24955444219627,-3.007114223,92.62249955,2.3299939999999992,2.939956739729842,3.103748185944584,89.120003
2016/5/16,87.559998,90,86.150002,89.120003,11247800,40.396765361267676,39.72809003556586,-58.0090575,-107.083342,98.00839982,96.16473015651599,99.17790004,99.04896925665602,-2.931549954,91.6584996,3.8499979999999994,3.06996263405415,3.1570517440913997,88.629997
2016/5/17,89,90.870003,88.169998,88.629997,11571300,38.395555274996184,38.88546190340863,-16.81298953,-54.26686447,97.8711998,95.8692504248879,98.90180003000002,98.84265296580946,-2.878027999,91.37299965,2.70000499999999,3.0171115434749844,3.1244055480848707,90.5
2016/5/18,88.25,91.720001,88.25,90.5,13911800,49.52786881155666,43.78563234750548,30.879716063607905,-0.536961803,97.75659974,95.65869158469621,98.62519999,98.67745191028156,-2.654122776,91.0594998,3.4700009999999963,3.081810037264272,3.14909093750738,89.550003
2016/5/19,90.160004,91.269997,88.300003,89.550003,11450300,44.736475042745255,41.94563157777786,39.60983911482282,-26.5098733,97.58759979999999,95.41913516961007,98.34740000000002,98.49671034051661,-2.524235279,90.7879998,2.969994,3.0658363176550902,3.1362982991139954,92.489998
